            Daily  Hourly data -->
   Date     Total    0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
26-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-FEB-2002    71   23  25  12   9   1   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-FEB-2002     8    1   1   1   0   2   1   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-FEB-2002    12    3   3   2   2   0   1   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0
18-FEB-2002     8    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   4   1   1   0   0
17-FEB-2002     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
16-FEB-2002    11    0   0   0   3   8   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
15-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-FEB-2002     5    0   0   0   0   0   0   0   0   0   0   0   0   5   0   0   0   0   0   0   0   0   0   0   0
11-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-FEB-2002    10    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   5   1   0   0   0   0   0
09-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-FEB-2002     7    3   1   1   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-FEB-2002    48    0   0   0   1   0   1   0   1   1   0   0   0   2   3   7  15   6   3   7   1   0   0   0   0
06-FEB-2002    14    0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   2   1   3   1   3   0   0   0   0
05-FEB-2002     9    0   0   0   0   0   0   0   0   0   0   5   4   0   0   0   0   0   0   0   0   0   0   0   0
04-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-FEB-2002     3    3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-FEB-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
31-JAN-2002     7    0   0   0   0   0   0   0   0   1   1   1   1   0   0   1   0   1   0   0   0   0   0   1   0
30-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-JAN-2002     2    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   0   0   0
28-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-JAN-2002     1    0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-JAN-2002     5    0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   1   1   1   0   1   0   0   0   0
25-JAN-2002    60    6   7   5   8  19   7   3   1   1   0   0   0   1   0   0   0   0   0   0   1   1   0   0   0
24-JAN-2002    27    0   0   0   0   0   0   0   0   0   0   0   0   0   1   2   2   2   4   2   1   3   5   5   0
23-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-JAN-2002     7    0   0   1   3   0   0   0   0   2   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0
21-JAN-2002    14    0   0   0   0   0   0   0   0   0   0   1   0   1   1   0   0   0   0   5   5   1   0   0   0
20-JAN-2002    11    0   2   1   1   2   0   0   0   0   1   0   0   1   0   1   1   0   0   0   0   0   0   1   0
19-JAN-2002     4    0   3   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-JAN-2002     8    0   0   0   0   0   0   2   2   0   1   0   1   0   0   0   0   0   1   0   0   0   0   1   0
17-JAN-2002     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
16-JAN-2002     7    0   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0   1   1   1   2   0   0   0   0
15-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-JAN-2002     9    2   3   1   0   0   1   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0
11-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-JAN-2002     2    0   0   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0
07-JAN-2002    66    3   2   1   0   0   0   2   2   1   1   2   0   1   0   1   1   2   5  20  13   5   1   3   0
06-JAN-2002    64    0   0   1   0   1   0   2   5   2   2   1   1   3   1   0   2   1   1   0  11  11   5  13   1
05-JAN-2002    29    0   0   1   0   3   2   1   2   2   1   0   0   0   0   0   0   1   2   2   4   7   1   0   0
04-JAN-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-JAN-2002     4    0   0   0   0   0   0   1   0   0   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-JAN-2002     5    0   0   0   0   0   0   5   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-JAN-2002    33    0   0   0   0   0   0   0   1   0   6   7   5   6   2   2   0   0   0   1   0   1   2   0   0
31-DEC-2001     5    2   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-DEC-2001     2    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1
29-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
28-DEC-2001    12    0   0   1   0   0   0   0   0   0   0   0  11   0   0   0   0   0   0   0   0   0   0   0   0
27-DEC-2001    16    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   4   2   4   3   1   1   0
26-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-DEC-2001     2    0   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
21-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-DEC-2001    14    0   0   0   1   0   0   0   0   0   1   3   3   2   2   1   1   0   0   0   0   0   0   0   0
19-DEC-2001     6    0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   3   0   0   0
18-DEC-2001    23    0   0   0   0   0   0   1   2   3   3   0   7   2   0   2   3   0   0   0   0   0   0   0   0
17-DEC-2001     5    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5   0   0   0   0   0   0   0   0
16-DEC-2001    41    0   0   1   0   2   2   2   3   4   4   1   0   0   1   0   0   1   5   2   4   2   7   0   0
15-DEC-2001    14    0   0   0   0   0   0   0   0   0   1   1   2   3   2   0   0   2   1   0   0   0   1   1   0
14-DEC-2001    12    2   2   1   2   0   0   0   1   0   1   0   1   1   0   0   0   0   0   0   0   0   0   0   1
13-DEC-2001    41    0   0   0   0   0   0   0   0   0   1   2   2   5   5  10   9   2   3   1   0   0   0   1   0
12-DEC-2001     6    0   0   0   0   0   0   0   0   0   0   1   3   1   0   0   0   0   0   0   0   1   0   0   0
11-DEC-2001     5    0   0   0   0   0   0   1   1   0   1   0   1   0   1   0   0   0   0   0   0   0   0   0   0
10-DEC-2001     6    0   1   0   1   0   0   0   0   1   1   0   0   1   0   0   0   1   0   0   0   0   0   0   0
09-DEC-2001     2    0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0
08-DEC-2001     7    0   0   0   0   0   0   0   0   0   0   0   0   0   1   2   2   1   1   0   0   0   0   0   0
07-DEC-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-DEC-2001    11    0   0   1   0   0   0   0   0   0   1   0   0   0   0   2   1   0   3   3   0   0   0   0   0
05-DEC-2001     5    3   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0
04-DEC-2001     9    0   1   3   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   1   2   1   0
03-DEC-2001    12    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  11   1
02-DEC-2001     9    1   0   0   0   0   0   0   0   0   0   2   0   1   0   0   1   0   2   0   1   1   0   0   0
01-DEC-2001    75    0   4   4   5   0   0   4  13   8   7   5   3   4   4   5   0   2   1   3   0   3   0   0   0
30-NOV-2001    95    0   0   0   0   1  22   5  20  10   5  10   3   2   3   4   2   0   2   1   1   2   1   1   0
29-NOV-2001     1    0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
28-NOV-2001    99    1   4   6   9   6   5  10  10   7   8   1   1   3   2   0   8   4   0   0   3   4   7   0   0
27-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-NOV-2001     2    0   0   0   1   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-NOV-2001    12    0   1   2   2   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0
23-NOV-2001     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
22-NOV-2001    23    1   2   2   4   2   0   1   0   1   7   1   0   1   0   0   0   0   0   0   1   0   0   0   0
21-NOV-2001    19    0   1   2   0   0   0   0   0   0   0   0   0   0   0   1   3   2   4   2   1   0   2   1   0
20-NOV-2001    27    1   0   0   0   0   1   0   0   0   0   0   0   0   1   7   7   1   2   4   1   1   1   0   0
19-NOV-2001    52    0   0   4   5   5   3   5   2   2   1   1   1   0   1   0   0  15   3   0   0   2   2   0   0
18-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-NOV-2001     2    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0
15-NOV-2001    11    0   0   0   0   0   0   0   0   0   0   0   6   2   1   2   0   0   0   0   0   0   0   0   0
14-NOV-2001    23   10   7   3   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-NOV-2001    42    0   0   1   0   0   0   0   0   0   1   3   5   2   3   2   1   0   1   3   3   5   5   6   1
12-NOV-2001    19    0   0   0   0   1   1   7   3   0   0   0   0   0   0   1   1   0   0   0   1   3   1   0   0
11-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-NOV-2001     4    3   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-NOV-2001     6    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   4   0
03-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-NOV-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-NOV-2001    14    0   0   0   0   0   1   0   0   0   0   0   1   1   0   0   4   3   2   2   0   0   0   0   0
31-OCT-2001    14    0   0   3   6   2   2   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
30-OCT-2001    68    8   8   2   1   0   0   0   5   7  11  10   8   5   1   1   0   0   0   0   1   0   0   0   0
29-OCT-2001    13    0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   2   1   0   3   1   0   1   2   1
28-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-OCT-2001    39    0   0   0   0   0   0   0   2   6   5   7   8   5   5   1   0   0   0   0   0   0   0   0   0
26-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-OCT-2001     1    0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-OCT-2001     3    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   1   0   0   0
23-OCT-2001    17    1   1   0   3   2   4   1   1   3   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-OCT-2001    21    0   0   0   0   0   0   0   2   2   3   1   2   3   5   1   0   0   0   0   0   0   0   2   0
21-OCT-2001    13    0   0   0   0   0   0   1   4   3   4   0   0   0   0   0   0   0   0   1   0   0   0   0   0
20-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-OCT-2001     4    0   0   0   0   0   0   0   0   0   0   0   0   2   1   0   1   0   0   0   0   0   0   0   0
15-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-OCT-2001     3    0   0   0   0   0   0   0   1   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0
10-OCT-2001    40    0   0   0   0   0   0   0   0   5  11  16   4   0   0   0   0   1   1   0   1   0   0   0   1
09-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-OCT-2001     6    0   0   0   0   0   0   0   0   0   0   1   3   2   0   0   0   0   0   0   0   0   0   0   0
06-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-OCT-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
28-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-SEP-2001    28    0   0   0   0   2   2   0   1  10   1   0   1  10   1   0   0   0   0   0   0   0   0   0   0
25-SEP-2001    53    0   0   0   0   0   0   0   0   1   0   2   1   4  12  22   7   3   0   0   1   0   0   0   0
24-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
15-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-SEP-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
31-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
28-AUG-2001     5    0   0   0   0   0   0   0   0   0   0   5   0   0   0   0   0   0   0   0   0   0   0   0   0
27-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-AUG-2001     1    1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-AUG-2001     5    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   4   0   0   0   0   0   0
22-AUG-2001    80    0   1   1   4   3   2   2   7   5   4   4   5   2   5   3   0  11   4  16   0   0   1   0   0
21-AUG-2001     5    0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0   0   1   0   1   1
20-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
15-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-AUG-2001     2    0   0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-AUG-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
31-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-JUL-2001    19    2  11   4   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-JUL-2001    12    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   3   2   1   0   3
28-JUL-2001    17    8   8   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-JUL-2001     2    0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-JUL-2001     3    0   0   0   0   0   0   0   0   0   0   2   1   0   0   0   0   0   0   0   0   0   0   0   0
15-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-JUL-2001     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
